app_name,review,date
TapTapSee,Thank you for this app it has got me out of a few Bynes really appreciate it thank you for me and all the black community God bless,2016-10-06 10:06:43
TapTapSee,"This app provides essential, helpful services for those who are visually impaired. Quite an amazing app, I can't wait to see what features they can come up with next.",2016-09-25 20:58:44
TapTapSee,"I have often pondered the necessity of faith as pertaining to science and medicine, and this has shown me that Pentacostal Christianity is indeed a good spiritual practice.",2016-09-23 07:13:07
TapTapSee,I installed this app to my iPhone 6 yes I must say I have enjoyed the performance of this out I recommend this to anyone that has any visual impairmentsggv,2016-09-13 17:46:50
TapTapSee,TapTapSee is a great app for those of us who are blind and visually impaired.,2016-09-05 12:08:05
TapTapSee,It is very very good when in a tight bind  and find detailed  I really like it lots.  pictures I have taken have been bdetailed,2016-09-02 21:25:32
TapTapSee,"This app is a life saver. I had to do my laundry and not all of my clothes were marked, so I used this app. It helped me a lot.",2016-08-23 19:22:21
TapTapSee,What a great and helpful app makes my day a little easier,2016-08-22 04:06:11
TapTapSee,"This is an awesome app! It is definitely the best picture app for the blind and visually impaired. The picture descriptions are usually correc, end it helps me a lot when I post pictures to Instagram or Facebook. Now, when someone sends me a picture I can just use the app instead of asking them what it is. I am so happy to know that the people who created this app were thinking of the visually impaired App Store users. I am also glad that they updated so you don't have to pay  after a limited amount of pictures.",2016-08-19 14:40:29
TapTapSee,Love this! Gives me independence.,2016-08-03 11:50:04
TapTapSee,I am blind myself. And I used TAPTAPSEE in every day basis,2016-07-29 21:52:14
TapTapSee,Very good at noticing K cups and other related items.,2016-06-26 13:31:32
TapTapSee,My father is visually impaired and he's been using this application. Extremely effective and well optimized. Props to the developers.,2016-06-15 11:58:30
TapTapSee,"I think this is the best picture app ever! This app definitely does help a sight impaired person. I have done experimentations in my room, and it let me know what is around me as I pointed the camera at a specific location as voiceover reads the description when the picture is processed.

I am partially sight impaired myself, and this is an excellent way to either read menus or science, or just identify surroundings. I will give it more than five stars!",2016-06-05 19:45:14
TapTapSee,Helps with my independence and it makes me feel like I can see again!!!,2016-06-05 11:43:19
TapTapSee,A stunning degree of nuanced detail. The developers need to be annointed as saints.,2016-05-30 02:55:16
TapTapSee,"I'm a totally blind iPhone user. I was told about this app by a visually impaired friend about 3 years ago. Since then, I've found myself relying on it more and more. When I take pictures to post on Instagram, I use TapTapSee to make sure I captured what I wanted to. I do the same thing when someone goofs up and sends me a picture. I've also used it to identify drinks, medicines and my clothes. It's also fun to take random pictures of objects in my house and see what it comes up with. Keep up the good work!!!",2016-05-29 04:56:44
TapTapSee,I'm truly blown away with how well this works. It is able to distinguish things that I didn't think it would have a chance with.,2016-05-23 11:47:40
TapTapSee,This is the best app I have ever had in my life and wish to never be without it again,2016-05-20 13:07:28
TapTapSee,"I know I lived for over 60 years without this app, but I can't think how I did it! I can't begin to count how many mystery packages I've revealed with it! I'm about to do one now, from my freezer! I need to get on with it, but had to write and say thank you! Just brilliant!",2016-05-19 06:53:19
TapTapSee,Now I know what my seeing eye dog looks like :),2016-05-18 09:29:32
TapTapSee,i'm completely blind and love it!!!!,2016-05-11 13:35:17
TapTapSee,"I can't believe the accuracy of this app. No way AI has gone so far to recognize things I haven't seen myself in my life...

I think there are human operators behind this app!",2016-05-11 05:12:56
TapTapSee,This is a really awesome app! Kudos to the developers to design something so useful for so many people!,2016-05-10 18:29:02
TapTapSee,A really great app!I use it for most anything I need to identify.works very well.,2016-05-02 03:25:24
TapTapSee,I like the app. My only complaint is that when I looked at pictures on my phone itgot those The description wrong. The first picture was of me a blind woman holding my son and TapTapSee said it   was a woman holding a girl. My son is a boy! The second picture was of me a blind woman sitting next to my son and it said man in white hoodie next to kid.,2016-04-30 03:24:10
TapTapSee,"I love this app! You guys are doing a terrific job! Keep up the good work with your photo descriptions!! It was well worth the money when it was a subscription, but I'm tickled that it is now free!",2016-04-26 08:42:17
TapTapSee,Thwesome app! Works great! I love it!,2016-04-21 06:32:42
TapTapSee,The taptapsee app has enabled me to become more independent. Great app keep up the good work.,2016-04-19 07:03:10
TapTapSee,Can identify. Pretty much anything. Very accurate and easy to use,2016-04-18 13:21:22
TapTapSee,"this app continues to amaze me. Don't let the legacy hackerware UI fool you. It's what's under the hood that's bringing information to you that is otherwise not available to you tactually. I'm sort of giving it away, but ... Tap Tap See connected with a series of wearables such as the following would be amazing: spectacles, voice assistant/dictation, gloves, belt, high-latency refreshable braille tiles, low profile bone-conduction.     I'm facetiously scoring Tap Tap See a rating of 4 only because I haven't yet found a way to verify that my clothes match. -) It really deserves an 11.",2016-04-17 22:44:54
TapTapSee,This is one cool app for someone that's blind,2016-04-12 21:10:23
TapTapSee,"Seriously! This thing’s ability to recognize objects is strange. It seems to be some mix between OCR and object recognition. I took the same photo from my library and put it into both google’s photo ID software (it gave back just “cat”) and into this and it identified the color and the HAIR LENGTH of my cat. Like… what!? 

Completely blown away by this thing’s power. All it needs is a better UI to go with it, but to be honest I don’t think that matters considering it’s meant for blind people, so a “fancy” UI will only make VoiceOver worse.",2016-04-11 20:17:38
TapTapSee,"This app is wonderful. The only thing is, the current version does not have a front camera op son but I have been told that they are working on it. I love the app and would highly recommend it to others.",2016-04-09 09:13:57
TapTapSee,Great app especially now that it's free,2016-04-07 08:42:20
TapTapSee,Love it,2016-04-04 07:28:31
TapTapSee,"Great app for blind people to use, I am absolutely amazed how accurate this thing is! Good work",2016-04-02 20:28:55
TapTapSee,"This has been a vary helpful app.
It has read computer screens and groceries for me. I can also label all my scentsy bars which I have never been able to do before",2016-03-30 10:00:09
TapTapSee,This is a very great app for the blind and visually impaired people to use. It is very descriptive when telling you what the picture is of,2016-03-29 19:13:28
TapTapSee,This app works as advertised. You take a picture and seconds later you have a description of what you took a picture of. Fantastic.,2016-03-27 06:29:18
TapTapSee,It is a great app for the blind! Easy to use.,2016-03-09 12:25:26
TapTapSee,"Love this app! I use it often. It's great for phto recognition and object identification. One of my favorite apps!

Love this app! Tap Tap See is by far the best app I've seen/used in a long time! I keep trying to stump it. Lol! Haven't succeeded yet! LOL! The accuracy is amazing! Keep up the great work & thanks for such a great app!",2016-03-09 08:57:33
TapTapSee,"Perfect, well, sometimes it says that my cat is a dog, but other than that it has been pretty accurate lolh",2016-03-06 17:51:07
TapTapSee,"Not only does it do a good job of identifying things when you take a picture, I accidentally discovered that it will lookup a barcode if you hold it in front of the camera. It does the lookup in real time, no snapping a picture.   This is an awesome app. The developer should include a donate with PayPal button. I would support this functionality.",2016-03-03 05:33:34
TapTapSee,This app is awesome sometimes it is so detailed it's like I can see I love it helps me get dressed in the morning and helps me recognize all kinds of canned goods and foods and tons of other items it's amazing even recognized and obscure product that my friend sold me from and on on line nature supply,2016-02-29 11:29:58
TapTapSee,"👍👏Well done developers of this app. Probably the best thing that a blind person could get for a birthday gift. However, please remember that posture and facial expression is very important.",2016-02-23 06:44:23
TapTapSee,I like this app because it doesn't just give you the color; it also gives style or namebrand.,2016-02-23 02:44:46
TapTapSee,"Not much to say about this app. You tap a button, the app tells you what you captured with the camera. Also works for photo library. Can't believe this app is free!!!",2016-02-22 20:53:36
TapTapSee,"Now that the app is free for unlimited use, I don't have to worry about being frugal with what I identify! Now I can get more out of the app without spending money. Thanks!",2016-02-18 08:55:31
TapTapSee,"If you are blind like me, this app is an absolute necessity! I use it every day, and it is helped numerous clients of mine who are also blind or visually impaired… Great job guys! :-)",2016-02-18 06:04:25
TapTapSee,I was able to go to the store and shop for a dress without any cited assistant. When I wore the draft to an event that I attended people were stopping me giving me compliments on the dress thank you tap tap see,2016-02-17 03:39:07
TapTapSee,It is like I can see now! The descriptions are amazing! Download for anyone who is blind now!,2016-02-16 15:26:11
TapTapSee,Fast and accurate,2016-01-28 15:15:20
TapTapSee,"This app works incredibly well. It is amazing how many items  it can identify almost instantaneously even on older hardware. I believe I find the most use with this app at identifying cans of food which are almost impossible to identify with other  more expensive software such as knfb reader. I find that this app alongside  moneyreader and knfb  reader provide  of the identification and reading that I need to function completely independently. So why is this app yummy? Because without it I wouldn't know which can of soup I was opening.🍴🍜 I wholeheartedly recommend this application alongside cayenne FB reader and money reader as three absolute must have applications. If I could change anything about the app, would add a history that you could review after you reopen the app of the last four pictures. Notification of when the lens is covered or otherwise unable to get a picture before the picture is sent for processing. This would save time for the user and same time for those who must've been the find the pictures. Thanks for a great app!",2015-11-02 19:26:46
TapTapSee,"I love this app. It really is amazing! It can help me by distinguishing colors of socks, shirts, or pants, it can read dollar bills, it can tell what an item is without having to look at a barcode scanner, and it can read text on paper. This is everything I need, bundled in one package. Thank you for this wonderful app. The only problem is that it costs money for taking pictures and for me this is a really big setback but other than that this app is great",2015-10-24 07:27:06
TapTapSee,"It is an amazing app that has helped me a lot. I am glad to know that there are people out there that think of us and make apps that are this accessible. It is a great app that will continue to help me. I recommend this app to any blind or visually impaired person who needs a set of eyes. However, the only thing I say or I think that is a little bit of a challenge is that you have to pay for it all the time.",2015-10-12 09:35:44
TapTapSee,This is an essential app for the blind. I use it all the time.,2015-10-09 11:59:50
TapTapSee,"This app is great it's very helpful this is one of the best apps I've used. I don't like how you have to pay for it and the fact that it eats up your battery and that it has a hard time identifying small objects, but other than that it's great!",2015-09-27 09:07:01
TapTapSee,"This app works wonderfully, and has yet failed in getting me roughly 85% accuracy of pictures it processes.",2015-09-26 14:07:48
TapTapSee,This is a wonderful app that I love so much thank you for creating this app for the blind community I gave it a thumbs up five rating,2015-09-08 09:56:18
TapTapSee,There are few times when you truly say WOW about an App. This is one of those times. Keep up the good programming!,2015-08-23 13:59:29
TapTapSee,Wonderful application! I use it almost every day.,2015-08-21 09:25:47
TapTapSee,"I love this app. It is accurate, fast, and effective.
well designed, worth every penny.",2015-08-08 11:16:39
TapTapSee,"I can see clear and perfect but wanted to look at this all just because I was curious. This is really amazing I am shocked. The colors are a little off .. Not by much but nothing is perfect, even tho this is pretty darn close. So impressed with this app ! 🙌",2015-08-05 21:47:31
TapTapSee,This app is very convenient for someone who is totally blind like myself. No need to FaceTime someone and ask them to identify   objects four    me anymore. LOL. Thumbs up from Marquita.,2015-07-28 11:32:53
TapTapSee,"This app is just amazing
It not only identified objects but also their colors and other characteristics",2015-07-25 05:26:32
TapTapSee,"I just got this app and it is very accurate so far. It will tell you what everything is and it will also tail  the color. The only thing I do not like about the app is that it never stated in the description that there was a cost. I only learned there was a cost after reading all for one of the reviews. One of the reviews stated that after 100 photos you have to pay $24.99 for a subscription. So, is this subscription for a year or a certain number of photos? Very misleading if there is a charge.",2015-07-13 18:41:46
TapTapSee,This app is a blind man's dream. I've been waiting for something like this my whole life. Very impressed with how accurately it details whatever photos you take. This app will help anyone with a visual disability or someone totally blind become independent.,2015-07-11 18:03:26
TapTapSee,No  ware in the apps description does it say that you have to pay for a photo subscription after a certain number of pictures!,2015-07-08 20:01:26
TapTapSee,"This app is awesome. I couldn't find one thing that this app scanned wrong. Scans things like ""Right human foot"", ""Black flatscreen computer monitor with gmail open"", or even ""woman with blonde hair and v-neck blue and white t-shirt"". (I took a pic of myself and I was wearing a Giants jersey :3) This app is really amazing! 11/10 stars 🌟",2015-07-01 17:59:12
TapTapSee,"This app is amazing. I had no idea this kind of technology this good even existed! One feature I would like to see is facial description. Si instead of saying it's a face, what if it could describe things like skin color, eye color, hair color, etc.",2015-06-30 13:17:33
TapTapSee,Works as promised. The autofocus beep is very helpful.,2015-06-28 15:38:32
TapTapSee,"This is the first app I show people who are interested in what a blind person can do with an iPhone, and it will be the first I recommend to any new user. It is absolutely a game-changer for us. Need to know the color of your socks? Need to be sure you're posting a picture of your cat to Facebook and not calling your grandma a furry nightmare? Wanna know the license plate number of the car in your driveway? This app does all of that quickly and easily. You do have to pay after the first hundred photos as some kinds of pictures are crowdsourced for answers, but it's entirely worth it. You immediately need far less help day to day and that is priceless.",2015-06-24 00:59:00
TapTapSee,Very awesome and helpful.,2015-06-23 17:41:05
TapTapSee,Great ap,2015-06-23 11:54:53
TapTapSee,Very useful and empowering. Blindness is a bit less of a nuisance. Thank you!,2015-06-21 07:59:27
TapTapSee,I don't really leave reviews but this app is truly something I've never experienced. This is putting technology to good use.,2015-06-19 19:55:58
TapTapSee,I heard about it for a long time from several friends. Finally decided to try it myself. It is amazing all the things I have been able to do with it.,2015-06-17 20:05:15
TapTapSee,"Tap Tap See
Have been really helpful to me in my daily life
Sometime we blind people don't like to ask for help,
But with Tap Tap See we are independent people
Thank you for making this App for us
God bless 😂☺️☺️",2015-06-05 15:09:21
TapTapSee,Provides greater autonomy and lessens stress in life. Detail is quite accurate. Please consider annual or lifetime subscriptions,2015-06-04 08:45:04
TapTapSee,"me and my husband enjoy using this wonderful for the blind.  wish it had more funtion to read the small print as well as the large print, this will make this app unbelivable to use as a very powerful app.  keep up the improvement on this app.",2015-06-02 13:47:09
TapTapSee,This app is absolutely incredible I'm a programmer of 40 years and I feel like this app is written exactly the way an app should be written. Thank you,2015-05-27 20:56:35
TapTapSee,It is a very good app I hope you improve it more,2015-05-25 07:49:08
TapTapSee,Can't be without it.,2015-05-24 08:34:02
TapTapSee,Would love this to work efficiently but it's got a ways to go. It does a reasonable job of identifying but is so slow. I'll take another look when it's working better.,2015-05-21 20:47:04
TapTapSee,I'm shocked how well this works.,2015-05-15 18:00:55
TapTapSee,I am blind so it helps me,2015-05-01 15:35:12
TapTapSee,I really enjoy knowing more about my surroundings!!,2015-04-30 13:06:13
TapTapSee,there are not enough praises to be given to the developers of this app. This app truly opens up the sighted world to the blind,2015-04-29 18:42:16
TapTapSee,This is probably the best app for blind users and I love it.,2015-04-29 15:39:12
TapTapSee,"Have been blind a little over 6 years now and always searching for ways to make life a little more easier. This app definitely helps. I use it for shopping, choosing clothes, sending and receiving photos and lots of other reasons.",2015-04-23 07:57:46
TapTapSee,Amazing way to learn what's around you,2015-04-16 11:18:40
TapTapSee,Thank you for creating this app I find it I rely on it a lot. That helps me tell the colors of my clothes and also tells me what's in front of me thank you so much,2015-04-15 20:23:18
TapTapSee,Very good app let the blind no what is around them,2015-04-15 05:31:37
TapTapSee,This app is one of the best apps I have on my phone! It opens up whole new horizons for blind people! Keep up the fantastic work.,2015-04-14 17:53:25
TapTapSee,"If there weren't now a problem processing images, I would want to give it more than five stars, because it different times it has really been a lifesaver. Please update soon!",2015-04-13 22:01:22
TapTapSee,"This app is amazing! I use it all the time, from it telling me what color my clothes are too what are on labels. I am experiencing problems uploading some of my photos today, is anyone else having this problem?",2015-04-10 11:14:47
TapTapSee,I use this for looking at all kinds of stuff from groceries to clothing,2015-04-07 17:41:58
TapTapSee,"This is the best accessibility app that I've found on the market. It is so helpful, and it can even get the most obscure details (such as the swirl details on a plastic bowl). I would recommend this for anyone with vision issues!",2015-04-01 20:49:03
TapTapSee,TapTapSee allows tapTapSee allows blind people to take pictures I love the app very much and I think you will love it as well,2015-03-07 22:20:32
TapTapSee,"I don't use this app much, mainly because I forget I have it, but when I am getting really frustrated with the restrictions I have with being blind I think of it. I mainly  use it for the picture id. I love that I don't have to say anything since I hate recording my voice.",2015-03-07 12:16:07
TapTapSee,"Every picture I took no matter what the angle I held my iPad at
 it said it was too close",2015-02-17 06:18:55
TapTapSee,Thank you for a lovely  app!!It is almost like being able to see!,2015-02-12 15:30:48
TapTapSee,"It's great! It's a very accessible and it's very detailed. Though I wish the processing would go faster, but overall a great app.",2015-02-07 12:15:00
TapTapSee,"Take a picture of what ever is in front of you, this app will tell you what it is, and it will tell you what color it is. Quite amazing, and fun too. I wonder how it works?",2015-01-28 11:59:13
TapTapSee,"This app is awesome!!! When I first got it, I went around taking pictures of everything. Now I have discovered that if you have the latest software on your phone or iPad, whatever picture you saved to your camera roll will be described when you go back and look at it. That's the best part.",2015-01-17 14:25:49
TapTapSee,I really enjoy using this product!I remember a few years back when I can.,2015-01-16 10:14:36
TapTapSee,"Takes a minute to process the image but amazing for all the possible images that could exist. I tried to use it to identify types of flowers but it just said ""yellow flowers"" or ""purple flowers"" but really cool when it said ""person holding up a flower"" wow",2015-01-08 18:18:55
TapTapSee,This is the best app ever!  Allows visually impaired individuals total freedom and independence!,2015-01-02 12:45:49
TapTapSee,"I really love this application. I am able to take photos and if I think it's need enough, I will post it to social networking.",2014-12-12 06:28:43
TapTapSee,Helpful and very useful. Not quite as good as it's been in the past though. I hope it will continue to get better!,2014-12-11 08:38:29
TapTapSee,My stepdad restores pinball games: I took a picture of one and it actually said what kind of game it was: firepower,2014-11-24 07:42:09
TapTapSee,"Tap Tap See has been highly useful for me just outside my closet and in the grocery store. To be honest, this app is awesome anywhere. I get information I need  in  a  discrete  manner. It is totally worth it to pay for the pictures in order to maintain the quality of the service.",2014-11-14 16:33:16
TapTapSee,"This is a very nice app. I am not in need of this app, however I wanted to check it out to see if it actually worked. This app is amazingly accurate! I believe that this could help many people",2014-11-09 19:39:14
TapTapSee,Voice over for this app is sooooo stupid.,2014-11-02 10:04:12
TapTapSee,"This is one of the most useful apps I have on my phone. For normal color names, sometimes text on a screen, occasional pictures, etc. I only wish they would offer an annual subscription.",2014-10-30 10:42:07
TapTapSee,"This app continues to surprise me in the things that it is able to figure out from the images I capture with my camera.when I took a picture of a wood carving, it was able to identify the animals and other items that appear in it.I played designer boardgames and I've had it actually identify cards from those games.so far, I really haven't been able to find anything that it can't identify.",2014-10-28 20:27:17
TapTapSee,"This app is great. It's there just whe n it is needed. I would encourage the developers though, to instruct the humans or the machines or whomever or whatever is doing the reading, to always read text whenever text is present in the picture, i.e. the name of a product, the title of a book, etc.",2014-10-19 12:27:36
TapTapSee,"I really love the app. It is great for distinguishing colors of things. It used to say what was on labels and now it doesn't seem to want to do that very well anymore. I do miss that aspect. However, I love it for telling me what colors things are. And it is definitely worth subscribing to as well.I would tell any blind person to get the app and let them know that it does help a lot for color detection, etc.",2014-10-07 17:00:41
TapTapSee,"I use this frequently and I love it! Sometimes I use it for identification and sometimes for fun.
I can get pictures of my pets and grandkids and things I never thought I would be able to do.
It is also better than any OCR app I have tried, use it to read  directions off of boxes of food and medication.
Have used it to identify money as well.
Only thing I still need to work on even after using it for over a year is the exact distance to hold the camera at to get the proper results for colors.",2014-09-29 23:58:49
TapTapSee,Dis is a great app and it works,2014-09-02 10:10:20
TapTapSee,"Tried it out to see what using an iPhone would be like for a visually impaired person. I'm lucky not to have a visual impairment, but would think that an app like this would come in really handy. Keep up the good work!",2014-08-08 22:18:32
TapTapSee,"This app is amazing, I use it often and I don't have any problems with my sight.",2014-07-30 16:37:06
TapTapSee,This app is one of the best apps I've ever owned. This app has allowed me to be so much more independent. Most identifiers cost so much money that we cannot afford them. But this app allows me to do so much that I haven't been able to do in the past.,2014-07-28 19:36:46
TapTapSee,"This is a great app! I absolutel this app is absolutely great! I love using it, I use it every day to identify my food and drink items that I cannot see anymore. With TapTapSee I am more independent and don't have to ask for sighted help when identifying things.",2014-07-25 15:19:55
TapTapSee,"This is a great app.  It is a wonderful way to get the exact details of something around you.  It is even able to differentiate between different brands of computers, people's facial expressions, and the president's face!  An image identifier like this will be almost essential for a visually impaired person to be independent.",2014-07-19 19:42:39
TapTapSee,"This app is precisely the sort of thing that could only happen because iOS is accessible. It allows a great deal of independence, and has only become more accurate with its identification as time passes. It's very lightweight, but I appreciate the features it does have… Particularly access to the photo Library, for identifying my paltry efforts now and again. I would not hesitate to recommend this to anyone, especially considering it's price.",2014-07-12 10:28:04
TapTapSee,It's an awesome app. Just a couple suggestions: Is there any way you can incorporate video in  upcoming versions. Also could you incorporate the option to view and save previous pictures taken.,2014-06-17 18:21:54
TapTapSee,"Awesome! This app helps me so much. It helps me tell what some food is, and even tells me what my kids clothes look like when I'm getting there close out to get them dressed. I love this app!
Unfortunately you now have to pay $9.99 a month and I just don't feel like it is worth paying that much so I got rid of it. That makes me sad because this really was an awesome app.",2014-06-08 17:11:05
TapTapSee,It works great it simple and easy-to-use,2014-06-05 18:01:22
TapTapSee,except for this one. Why have Facebook or Instagram when I have this?! I also deleted all of my contacts and smashed my right toe because it's so good.,2014-05-30 18:59:40
TapTapSee,I'm not even blind and I love this app! It's amazing how many things it can recognize. It is works well with letters. It's 99.9% accurate.,2014-05-27 15:01:23
TapTapSee,I've gotten rid of Digit-Eyes and Omoby.  This one does it all.  Just be aware you may need to take the picture several times.,2014-05-21 09:11:38
TapTapSee,This app is really cool and helpful for the blind for them it is like a pair of eyes,2014-05-15 18:55:02
TapTapSee,I appreciate this app. It has been successful in identifying things for me. Many Thanks :-),2014-05-02 11:25:13
TapTapSee,Offers a unique and extremely useful service at a more than fair price.  Definitely  one of the most useful apps for the blind..,2014-04-26 19:06:18
TapTapSee,"I recommend to all blind people to get it. and I selected a photo and it describes it to me. TapTapSee is pretty cool.
It is useful. One day I went to my camera roll TapTapSee has really changed my life.",2014-03-22 22:38:25
TapTapSee,This is a must have app if you are blind. This is just amazing.,2014-03-16 23:43:12
TapTapSee,I rdally lsje this applisqypen it is so hdlpfl becsuz I am blnd,2014-03-15 00:50:34
TapTapSee,I was born sighted and started to lose my vision a few years ago. (I'm 32.) This app has helped immensely in daily life and has given me independence. Highly recommended!,2014-02-21 12:01:36
TapTapSee,"App can recognize any object, place, part, thing... Just point the camera, take a picture, and it will accurately speak what is in that direction. Since it's specifically built for the blind, it will tell you where the mail came from, what color is a shirt, who is the person in front of you and what they look like and so on. A+++

This is one tool that no blind person should live without!",2014-02-16 07:12:21
TapTapSee,This app is phenomenal! Thank you so much!,2014-02-15 15:57:30
TapTapSee,"Have you ever  wanted an app that would just take a picture and describe what the picture is? Have you ever wanted to know what that thing is that was on the store shelf? Well, with this app, it's possible! I can't tell you how many times I wanted to know what kind of candy is on a shelf at a store, but I just haven't been able to figure it out! With this app, you can. I wish there was seriously a 10 star rating, because I would totally give this app a 10 star rating. I mean come on, they make you pay 4 bucks on up  a month? That's less than they should make you pay for it, for all the things that it does!  People want to complain that you need to  pay for the app? It's stupid! I mean, come on! These wonderful people put so much time into this app, if people want to complain just because they have to subscribe to the app, and they have to pay a lousy $4 or up!  That's nothing! I just love this app so much, that I couldn't bear just pay $10, and have to pay $10 again after the end of the month. So, I did the next best thing! I paid for three months. Because, I get so much use out of this app, I felt like paying for three months, and getting Not only  my moneys worth, but my pictures worth, Since they are unlimited pictures!  TapTapSee, you guys are the best, as far as describing pictures, and making the results come fast! I can't give you guys enough gratitude! I was so amazed, that this app can read labels, read mail, and so much more! I think you guys are doing a wonderful job for The blindness  community, and thank you very much for putting out a wonderful app! Rock on!",2014-02-13 07:59:58
TapTapSee,"I use to love this app. It is a very useful app to the blind, however they are now starting to charge for the use of this app which I cannot afford and do not think it's worth it.",2014-01-29 17:42:41
TapTapSee,Great app very useful. It's a great app finally technologies beginning to catch up with those who need the most. However this app has a very bad for all you have to keep paying for credits! Which was not in a description of the app if that is the case you have to pay for credits in order to use the app it needs to be on the description bar however this is a wonderful yet at an extremely useful. I will continue to buy credits because what else can you do if you need the app. However I think it is wrong to make you pay for something you need. Period.,2014-01-28 15:12:22
TapTapSee,"This is a great app. It can be a great help to many with all levels of visual impairment.  We use it regularly in our disability outreach (moreableinc.org) with great results and consumer feedback. Very well-designed and developed; this app requires little if any training because it is pretty self-intuitive.  The timely, courteous, and professional tech support is second to none -- wish all tech companies could be like these folks!  Amazing app is absolutely correct!",2014-01-24 16:17:52
TapTapSee,Great app until it makes you pay.. Screw it,2014-01-23 20:29:38
TapTapSee,"For the visually impaired this app is not that helpful. This app has potential but having to turn on the Voice Over option makes it really bothersome because then all of the touch commands are different. So I you can see well enough to navigate your iPhone with Voice Over On, then you don't need this app.  But the identification of items is crazy good. So I would say it depends on what you want the app to do for you.  For me, it's not worth the hassle of trying to use the phone with the Voice Over On.  Can you change it to work with just the sound/volume On?",2014-01-23 11:03:12
TapTapSee,"I cannot emphasize enough what an amazing app this is! It works perfectly. I tried it with many different objects, and it recognized all of them. Truly a marvel for blind people. Comes in handy tremendously. However, I am not fond of having to purchase picture packages in order to have continual use of the product. I feel a flat rate would be a much more efficient Way to be charged. I'd pay $5-$10 for this app but don't think I should have a continual charge from month to month or as a pay as you go status. Again, wonderful app… Totally perfect! Hope you decide to make a paid version",2014-01-13 20:47:34
TapTapSee,I would rate 5 stars only problem is that after a certain amount if photos taken you are required to pay to take more photos but other than that it has a great concept and is very useful 😎😊,2014-01-11 13:26:18
TapTapSee,Used it on a few pictures in my photo library and it worked amazingly well! Works well on recognizing animals and people too.,2013-12-03 20:44:37
TapTapSee,"This app works extremely well, all the pictures I took were accurate and gave detailed descriptions! But a $10 paid subscription for a month? I think that this app is a great resource and shouldn't have to be paid for. Very disappointed.",2013-12-01 08:11:24
TapTapSee,"Tap tap see is AWESOME ,smiling tabby cat ,blue jeans money and more! Love this ap  Buy it and enjoy",2013-11-25 20:28:35
TapTapSee,"I use this app to read items in the kitchen such as food boxes and cans. Also it will read shampoo and conditioner, cough medicine, lotion, and cleaning supplies. Make sure you have enough light and using this app and it will work great",2013-11-25 17:41:48
TapTapSee,"this used to be one of my favorite and most used apps. as a blind person, this app came in handy for identifying canned ggoods, medications, movies, even sometimes colors of clothing. Now however you have to pay for pictures and I have to say I think this is outrageous. they took a good thing and made it a very bad thing. I won't be recommending this app anymore to my friends. and sadly, I won't be using it anymore. It's too bad because it's hard to find good identifier apps out there. and this  app was really really good.  the blind have to already pay so much for adaptive equipment as it is. This was awesome while it lasted. tap tap see just went bye bye.",2013-11-18 16:27:09
TapTapSee,I tried this app it was very helpful. I'm not blind I just tried this app out it be great for seeing impaired,2013-11-16 23:20:30
TapTapSee,This app works as a good identification of objects for blind people. It also is extremely helpful in that we can take recognizable pictures to show our cited friends without having to think up a verbal description which may or may not be accurate. Good show.,2013-11-15 05:52:33
TapTapSee,"Fabulous! Amazing! So easy. It is literally as easy as open, point, click. After it gives you a few pictures to sample it will tell you to pick a payment plan. Seven dollars for 100 pictures or nine dollars unlimited monthly. I chose unlimited monthly. I will be using this every day all day long.",2013-11-13 17:27:19
TapTapSee,"It used to be a great app and it used to work really well but now you have to pay 9.99 for pictures for one month. I if you happen have the old version keep a hold of it and do not update it. t seems like that's a high price. This app is so good that I took a picture of a tv screen and it told me who was playing, that it was basketball, and that the score was 36 to 55 and the winning team.. Wow. I also regularly use it to snap photos of items that I can't identify. I am totally blind. And I can snap photos from inside of a car and it never fails to tell me what we are driving by. For example, it said at one point today ""photo of a car in parking lot with green trees and a brown grassy field nearby. "" this was taken from a moving car. Another great use of this app is to snap photos of food to make sure it is what you want to open. Snap a photo of each side of a box of food and it will analyze each side of it. Snap photos of people and it tells you what kind of shirt they are using. Amazing.",2013-11-12 19:13:10
TapTapSee,"I am not liking to pay for pictures that I take. $10 a month is outrageous. I don't want to pay for a subscription for this app. If I looks like I will have to find a Nother identifier app that won't charge weird rates like that. did pay $10, it had better be for the app itself. Come on now.",2013-11-07 07:28:16
TapTapSee,"Went around the office to identify a lot of things and even some items that appear on screen, e.g. Image attachment.  I am so impressed with this product, I'll be sure to show it to all the other Voice Over users in my circle.

Thank you so much!",2013-10-23 11:42:09
TapTapSee,I got this for my blind father. He is still learning to use it but even I have fun trying to stump the app! I hope in the future the app will improve and advance so it could read everything and that the camera was more like the one on the money reader app. He can't tell if the pic is in focus when he takes it.,2013-10-22 16:34:03
TapTapSee,"Perhaps one of the most innovative apps to come along in the history of iOS devices. For a blind person, it's very fabulous to use it to identify things in your house as well as read labels on food cans, and other stuff. 
I love it.",2013-10-18 19:25:31
TapTapSee,I use this app on a daily basis. It has help me do everything from making sure my son's clothes match to making sure that I'm preparing the right foods. It is wonderful and I really thank the people who've made it available to the blind community.,2013-10-18 18:43:51
TapTapSee,This app is helpful and accurate when the picture of an object is taken Correctly. But sometimes I have to take the picture more than once in order to get the desired description. That is sometimes not convenient.,2013-10-13 19:13:36
